date,hour,energy_kWh
29-04-2015,18,2.495
29-04-2015,19,2.171
29-04-2015,20,1.12
29-04-2015,21,1.117
29-04-2015,22,1.147
29-04-2015,23,0.946
30-04-2015,0,0.655
30-04-2015,1,0.473
30-04-2015,2,0.484
30-04-2015,3,0.483
30-04-2015,4,0.47
30-04-2015,5,0.476
30-04-2015,6,0.546
30-04-2015,7,1.816
30-04-2015,8,1.857
30-04-2015,9,1.04
30-04-2015,10,1.127
30-04-2015,11,0.496
30-04-2015,12,1.189
30-04-2015,13,0.527
30-04-2015,14,0.561
30-04-2015,15,0.695
30-04-2015,16,0.836
30-04-2015,17,0.981
30-04-2015,18,1.353
30-04-2015,19,1.864
30-04-2015,20,1.246
30-04-2015,21,0.926
30-04-2015,22,1.078
30-04-2015,23,1.62
01-05-2015,0,0.501
01-05-2015,1,0.615
01-05-2015,2,0.487
01-05-2015,3,0.489
01-05-2015,4,0.47
01-05-2015,5,0.494
01-05-2015,6,0.553
01-05-2015,7,1.843
01-05-2015,8,2.843
01-05-2015,9,0.579
01-05-2015,10,1.161
01-05-2015,11,1.156
01-05-2015,12,0.558
01-05-2015,13,0.536
01-05-2015,14,0.48
01-05-2015,15,0.521
01-05-2015,16,0.718
01-05-2015,17,1.464
01-05-2015,18,2.651
01-05-2015,19,1.747
01-05-2015,20,1.055
01-05-2015,21,1.393
01-05-2015,22,1.068
01-05-2015,23,1.05
02-05-2015,0,0.586
02-05-2015,1,0.495
02-05-2015,2,0.492
02-05-2015,3,0.491
02-05-2015,4,0.486
02-05-2015,5,0.485
02-05-2015,6,0.48
02-05-2015,7,0.911
02-05-2015,8,2.452
02-05-2015,9,0.929
02-05-2015,10,0.852
02-05-2015,11,1.977
02-05-2015,12,0.838
02-05-2015,13,0.893
02-05-2015,14,1.235
02-05-2015,15,1.532
02-05-2015,16,0.534
02-05-2015,17,0.528
02-05-2015,18,0.477
02-05-2015,19,1.869
02-05-2015,20,2.427
02-05-2015,21,1.317
02-05-2015,22,1.644
02-05-2015,23,0.689
03-05-2015,0,0.696
03-05-2015,1,0.807
03-05-2015,2,0.472
03-05-2015,3,0.502
03-05-2015,4,0.49
03-05-2015,5,0.469
03-05-2015,6,0.488
03-05-2015,7,0.91
03-05-2015,8,2.288
03-05-2015,9,1.464
03-05-2015,10,0.85
03-05-2015,11,0.932
03-05-2015,12,1.024
03-05-2015,13,1.117
03-05-2015,14,0.508
03-05-2015,15,0.478
03-05-2015,16,3.399
03-05-2015,17,1.068
03-05-2015,18,0.909
03-05-2015,19,1.22
03-05-2015,20,1.441
03-05-2015,21,1.87
03-05-2015,22,0.993
03-05-2015,23,1.04
04-05-2015,0,0.716
04-05-2015,1,0.609
04-05-2015,2,0.506
04-05-2015,3,0.495
04-05-2015,4,0.487
04-05-2015,5,0.478
04-05-2015,6,0.506
04-05-2015,7,0.61
04-05-2015,8,1.218
04-05-2015,9,0.65
04-05-2015,10,0.61
04-05-2015,11,0.597
04-05-2015,12,0.599
04-05-2015,13,0.998
04-05-2015,14,0.828
04-05-2015,15,0.791
04-05-2015,16,0.527
04-05-2015,17,1.443
04-05-2015,18,3.42
04-05-2015,19,3.22
04-05-2015,20,1.243
04-05-2015,21,0.921
04-05-2015,22,1.148
04-05-2015,23,0.745
05-05-2015,0,0.509
05-05-2015,1,0.503
05-05-2015,2,0.494
05-05-2015,3,0.58
05-05-2015,4,0.544
05-05-2015,5,0.488
05-05-2015,6,0.576
05-05-2015,7,1.73
05-05-2015,8,2.285
05-05-2015,9,0.512
05-05-2015,10,1.409
05-05-2015,11,0.73
05-05-2015,12,4.319
05-05-2015,13,0.798
05-05-2015,14,1.365
05-05-2015,15,0.461
05-05-2015,16,0.725
05-05-2015,17,2.221
05-05-2015,18,3.26
05-05-2015,19,1.551
05-05-2015,20,1.053
05-05-2015,21,0.841
05-05-2015,22,1.206
05-05-2015,23,0.821
06-05-2015,0,0.606
06-05-2015,1,0.564
06-05-2015,2,0.506
06-05-2015,3,0.494
06-05-2015,4,0.48
06-05-2015,5,1.464
06-05-2015,6,0.571
06-05-2015,7,2.694
06-05-2015,8,1.632
06-05-2015,9,0.623
06-05-2015,10,1.9
06-05-2015,11,0.603
06-05-2015,12,0.598
06-05-2015,13,0.564
06-05-2015,14,0.505
06-05-2015,15,0.74
06-05-2015,16,1.127
06-05-2015,17,1.038
06-05-2015,18,0.816
06-05-2015,19,0.896
06-05-2015,20,1.054
06-05-2015,21,1.203
06-05-2015,22,0.998
06-05-2015,23,0.979
07-05-2015,0,0.595
07-05-2015,1,0.517
07-05-2015,2,0.623
07-05-2015,3,0.526
07-05-2015,4,0.499
07-05-2015,5,0.482
07-05-2015,6,0.875
07-05-2015,7,2.255
07-05-2015,8,2.813
07-05-2015,9,0.579
07-05-2015,10,1.69
07-05-2015,11,0.524
07-05-2015,12,0.588
07-05-2015,13,0.69
07-05-2015,14,1.841
07-05-2015,15,0.985
07-05-2015,16,0.982
07-05-2015,17,0.792
07-05-2015,18,1.681
07-05-2015,19,1.799
07-05-2015,20,1.29
07-05-2015,21,1.502
07-05-2015,22,0.883
07-05-2015,23,0.772
08-05-2015,0,0.583
08-05-2015,1,0.511
08-05-2015,2,0.507
08-05-2015,3,0.501
08-05-2015,4,0.485
08-05-2015,5,0.486
08-05-2015,6,0.488
08-05-2015,7,0.791
08-05-2015,8,1.376
08-05-2015,9,1.524
08-05-2015,10,0.849
08-05-2015,11,0.583
08-05-2015,12,0.512
08-05-2015,13,0.636
08-05-2015,14,0.592
08-05-2015,15,0.546
08-05-2015,16,0.702
08-05-2015,17,1.059
08-05-2015,18,2.172
08-05-2015,19,2.585
08-05-2015,20,1.419
08-05-2015,21,1.41
08-05-2015,22,1.144
08-05-2015,23,1.237
09-05-2015,0,0.612
09-05-2015,1,0.551
09-05-2015,2,0.33
09-05-2015,3,0.516
09-05-2015,4,0.415
09-05-2015,5,0.377
09-05-2015,6,0.578
09-05-2015,7,0.609
09-05-2015,8,1.529
09-05-2015,9,0.881
09-05-2015,10,0.632
09-05-2015,11,0.845
09-05-2015,12,0.812
09-05-2015,13,0.633
09-05-2015,14,0.696
09-05-2015,15,1.036
09-05-2015,16,1.047
09-05-2015,17,0.811
09-05-2015,18,0.784
09-05-2015,19,0.793
09-05-2015,20,0.746
09-05-2015,21,0.679
09-05-2015,22,0.607
09-05-2015,23,0.798
10-05-2015,0,0.851
10-05-2015,1,0.676
10-05-2015,2,0.525
10-05-2015,3,0.501
10-05-2015,4,0.485
10-05-2015,5,0.502
10-05-2015,6,0.503
10-05-2015,7,0.497
10-05-2015,8,0.496
10-05-2015,9,0.731
10-05-2015,10,1.121
10-05-2015,11,1.225
10-05-2015,12,1.246
10-05-2015,13,1.023
10-05-2015,14,0.826
10-05-2015,15,3.867
10-05-2015,16,0.903
10-05-2015,17,0.754
10-05-2015,18,1.082
10-05-2015,19,0.815
10-05-2015,20,0.977
10-05-2015,21,1.11
10-05-2015,22,1.046
10-05-2015,23,1.05
11-05-2015,0,0.498
11-05-2015,1,0.516
11-05-2015,2,0.502
11-05-2015,3,0.516
11-05-2015,4,0.483
11-05-2015,5,0.508
11-05-2015,6,0.622
11-05-2015,7,1.695
11-05-2015,8,0.756
11-05-2015,9,0.612
11-05-2015,10,0.607
11-05-2015,11,0.602
11-05-2015,12,0.602
11-05-2015,13,0.813
11-05-2015,14,0.533
11-05-2015,15,0.695
11-05-2015,16,0.903
11-05-2015,17,1.489
11-05-2015,18,2.949
11-05-2015,19,4.938
11-05-2015,20,1.157
11-05-2015,21,1.116
11-05-2015,22,0.989
11-05-2015,23,0.542
12-05-2015,0,0.518
12-05-2015,1,0.5
12-05-2015,2,0.496
12-05-2015,3,0.608
12-05-2015,4,0.538
12-05-2015,5,0.472
12-05-2015,6,0.616
12-05-2015,7,1.116
12-05-2015,8,0.627
12-05-2015,9,0.572
12-05-2015,10,0.547
12-05-2015,11,0.589
12-05-2015,12,0.582
12-05-2015,13,0.588
12-05-2015,14,0.602
12-05-2015,15,0.755
12-05-2015,16,0.777
12-05-2015,17,1.853
12-05-2015,18,2.575
12-05-2015,19,1.874
12-05-2015,20,1.097
12-05-2015,21,1.263
12-05-2015,22,2.21
12-05-2015,23,0.991
13-05-2015,0,0.58
13-05-2015,1,0.55
13-05-2015,2,0.469
13-05-2015,3,0.474
13-05-2015,4,0.455
13-05-2015,5,0.759
13-05-2015,6,0.543
13-05-2015,7,1.852
13-05-2015,8,2.103
13-05-2015,9,0.581
13-05-2015,10,1.22
13-05-2015,11,0.852
13-05-2015,12,0.544
13-05-2015,13,0.533
13-05-2015,14,0.506
13-05-2015,15,0.664
13-05-2015,16,0.708
13-05-2015,17,1.209
13-05-2015,18,1.976
13-05-2015,19,2.387
13-05-2015,20,1.995
13-05-2015,21,0.899
13-05-2015,22,1.183
13-05-2015,23,1.158
14-05-2015,0,1.147
14-05-2015,1,1.131
14-05-2015,2,0.453
14-05-2015,3,0.429
14-05-2015,4,0.413
14-05-2015,5,0.418
14-05-2015,6,0.541
14-05-2015,7,1.745
14-05-2015,8,1.995
14-05-2015,9,0.848
14-05-2015,10,1.336
14-05-2015,11,0.59
14-05-2015,12,0.864
14-05-2015,13,0.527
14-05-2015,14,1.259
14-05-2015,15,0.643
14-05-2015,16,0.918
14-05-2015,17,0.813
14-05-2015,18,2.014
14-05-2015,19,1.128
14-05-2015,20,0.889
14-05-2015,21,1.383
14-05-2015,22,0.881
14-05-2015,23,0.583
15-05-2015,0,0.559
15-05-2015,2,0.552
15-05-2015,3,0.516
15-05-2015,4,0.543
15-05-2015,5,0.512
15-05-2015,6,0.731
15-05-2015,7,1.458
15-05-2015,8,1.135
15-05-2015,9,0.769
15-05-2015,10,0.699
15-05-2015,11,0.715
15-05-2015,12,0.558
15-05-2015,13,0.553
15-05-2015,14,0.523
15-05-2015,15,0.532
15-05-2015,16,0.766
15-05-2015,17,0.927
15-05-2015,18,0.948
15-05-2015,19,1.244
15-05-2015,20,0.926
15-05-2015,21,1.19
15-05-2015,22,0.977
15-05-2015,23,1.034
16-05-2015,0,0.576
16-05-2015,1,0.545
16-05-2015,2,0.536
16-05-2015,3,0.57
16-05-2015,4,0.54
16-05-2015,5,0.549
16-05-2015,6,0.543
16-05-2015,7,0.541
16-05-2015,8,0.961
16-05-2015,9,0.909
16-05-2015,10,0.902
16-05-2015,11,0.874
16-05-2015,12,1.673
16-05-2015,13,2.259
16-05-2015,14,2.16
16-05-2015,15,1.064
16-05-2015,16,0.887
16-05-2015,17,0.644
16-05-2015,18,0.546
16-05-2015,19,0.517
16-05-2015,20,0.616
16-05-2015,21,0.988
16-05-2015,22,0.68
16-05-2015,23,0.536
17-05-2015,0,0.513
17-05-2015,1,0.595
17-05-2015,2,0.55
17-05-2015,3,0.499
17-05-2015,4,0.516
17-05-2015,5,0.518
17-05-2015,6,0.524
17-05-2015,7,0.489
17-05-2015,8,0.78
17-05-2015,9,0.954
17-05-2015,10,0.966
17-05-2015,11,0.753
17-05-2015,12,0.761
17-05-2015,13,1.001
17-05-2015,14,3.475
17-05-2015,15,0.744
17-05-2015,16,0.728
17-05-2015,17,0.903
17-05-2015,18,0.761
17-05-2015,19,0.65
17-05-2015,20,0.765
17-05-2015,21,0.834
17-05-2015,22,0.964
17-05-2015,23,0.816
18-05-2015,0,0.569
18-05-2015,1,0.696
18-05-2015,2,0.581
18-05-2015,3,0.69
18-05-2015,4,0.528
18-05-2015,5,0.526
18-05-2015,6,0.597
18-05-2015,7,0.722
18-05-2015,8,0.556
18-05-2015,9,0.566
18-05-2015,10,0.862
18-05-2015,11,0.767
18-05-2015,12,0.853
18-05-2015,13,1.14
18-05-2015,14,0.719
18-05-2015,15,2.065
18-05-2015,16,2.08
18-05-2015,17,1.119
18-05-2015,18,2.566
18-05-2015,19,2.138
18-05-2015,20,1.746
18-05-2015,21,1.672
18-05-2015,22,1.284
18-05-2015,23,0.675
19-05-2015,0,0.561
19-05-2015,1,0.573
19-05-2015,2,0.544
19-05-2015,3,0.571
19-05-2015,4,0.554
19-05-2015,5,0.566
19-05-2015,6,0.752
19-05-2015,7,1.191
19-05-2015,8,0.826
19-05-2015,9,0.612
19-05-2015,10,0.619
19-05-2015,11,0.725
19-05-2015,12,2.49
19-05-2015,13,0.73
19-05-2015,14,1.451
19-05-2015,15,2.09
19-05-2015,16,0.908
19-05-2015,17,1.439
19-05-2015,18,1.911
19-05-2015,19,0.843
19-05-2015,20,3.241
19-05-2015,21,1.257
19-05-2015,22,1.137
19-05-2015,23,0.643
20-05-2015,0,0.575
20-05-2015,1,0.553
20-05-2015,2,0.598
20-05-2015,3,0.575
20-05-2015,4,0.526
20-05-2015,5,0.543
20-05-2015,6,0.612
20-05-2015,7,1.184
20-05-2015,8,0.859
20-05-2015,9,0.638
20-05-2015,10,0.608
20-05-2015,11,2.747
20-05-2015,12,0.75
20-05-2015,13,0.67
20-05-2015,14,0.626
20-05-2015,15,0.553
20-05-2015,16,0.793
20-05-2015,17,1.786
20-05-2015,18,1.704
20-05-2015,19,2.239
20-05-2015,20,0.916
20-05-2015,21,1.097
20-05-2015,22,3.196
20-05-2015,23,0.797
21-05-2015,0,0.716
21-05-2015,1,0.526
21-05-2015,2,0.514
21-05-2015,3,0.534
21-05-2015,4,0.53
21-05-2015,5,0.529
21-05-2015,6,0.522
21-05-2015,7,0.574
21-05-2015,8,0.761
21-05-2015,9,0.986
21-05-2015,10,0.853
21-05-2015,11,1.132
21-05-2015,12,0.643
21-05-2015,13,0.627
21-05-2015,14,0.583
21-05-2015,15,0.563
21-05-2015,16,0.545
21-05-2015,17,0.525
21-05-2015,18,0.642
21-05-2015,19,0.546
21-05-2015,20,0.624
21-05-2015,21,1.055
21-05-2015,22,1.026
21-05-2015,23,0.658
22-05-2015,0,0.536
22-05-2015,2,0.522
22-05-2015,3,0.523
22-05-2015,4,0.551
22-05-2015,5,0.507
22-05-2015,6,0.627
22-05-2015,7,1.286
22-05-2015,8,1.497
22-05-2015,9,1.268
22-05-2015,10,0.877
22-05-2015,11,1.052
22-05-2015,12,1.019
22-05-2015,13,0.814
22-05-2015,14,0.955
22-05-2015,15,1.17
22-05-2015,16,1.498
22-05-2015,17,1.154
22-05-2015,18,1.307
22-05-2015,19,2.981
22-05-2015,20,2.958
22-05-2015,21,1.454
22-05-2015,22,1.128
22-05-2015,23,1.376
23-05-2015,0,0.766
23-05-2015,1,0.538
23-05-2015,2,0.534
23-05-2015,3,0.524
23-05-2015,4,0.54
23-05-2015,5,0.504
23-05-2015,6,0.526
23-05-2015,7,0.525
23-05-2015,8,0.522
23-05-2015,9,1.042
23-05-2015,10,1.077
23-05-2015,11,0.77
23-05-2015,12,0.523
23-05-2015,13,0.508
23-05-2015,14,0.541
23-05-2015,15,0.502
23-05-2015,16,0.687
23-05-2015,17,0.908
23-05-2015,18,1.207
23-05-2015,19,0.694
23-05-2015,20,0.921
23-05-2015,21,0.915
23-05-2015,22,0.908
23-05-2015,23,0.717
24-05-2015,0,0.702
24-05-2015,1,0.583
24-05-2015,2,0.551
24-05-2015,3,0.57
24-05-2015,4,0.563
24-05-2015,5,0.554
24-05-2015,6,0.546
24-05-2015,7,0.644
24-05-2015,8,0.828
24-05-2015,9,1.285
24-05-2015,10,0.923
24-05-2015,11,0.828
24-05-2015,12,0.806
24-05-2015,13,0.902
24-05-2015,14,0.602
24-05-2015,15,1.513
24-05-2015,16,5.026
24-05-2015,17,2.151
24-05-2015,18,0.874
24-05-2015,19,1.75
24-05-2015,20,1.053
24-05-2015,21,1.19
24-05-2015,22,1.253
24-05-2015,23,0.876
25-05-2015,0,0.561
25-05-2015,1,0.5
25-05-2015,2,0.525
25-05-2015,3,0.645
25-05-2015,4,0.525
25-05-2015,5,0.517
25-05-2015,6,0.581
25-05-2015,7,1.026
25-05-2015,8,0.916
25-05-2015,9,0.788
25-05-2015,10,0.668
25-05-2015,11,1.366
25-05-2015,12,0.978
25-05-2015,13,0.571
25-05-2015,14,0.552
25-05-2015,15,0.634
25-05-2015,16,1.077
25-05-2015,17,2.335
25-05-2015,18,3.513
25-05-2015,19,1.568
25-05-2015,20,1.68
25-05-2015,21,1.492
25-05-2015,22,1.149
25-05-2015,23,0.91
26-05-2015,0,0.635
26-05-2015,1,0.538
26-05-2015,2,0.541
26-05-2015,3,0.523
26-05-2015,4,0.538
26-05-2015,5,0.512
26-05-2015,6,0.597
26-05-2015,7,1.06
26-05-2015,8,1.164
26-05-2015,9,0.716
26-05-2015,10,0.758
26-05-2015,11,0.592
26-05-2015,12,0.618
26-05-2015,13,0.597
26-05-2015,14,0.591
26-05-2015,15,0.529
26-05-2015,16,0.565
26-05-2015,17,0.861
26-05-2015,18,1.147
26-05-2015,19,1.804
26-05-2015,20,3.1
26-05-2015,21,1.016
26-05-2015,22,1.183
26-05-2015,23,1.033
27-05-2015,0,0.566
27-05-2015,1,0.558
27-05-2015,2,0.546
27-05-2015,3,0.545
27-05-2015,4,0.528
27-05-2015,5,0.542
27-05-2015,6,0.586
27-05-2015,7,1.117
27-05-2015,8,0.959
27-05-2015,9,0.609
27-05-2015,10,0.592
27-05-2015,11,0.63
27-05-2015,12,0.604
27-05-2015,13,0.625
27-05-2015,14,0.599
27-05-2015,15,0.623
27-05-2015,16,0.606
27-05-2015,17,0.961
27-05-2015,18,0.944
27-05-2015,19,1.043
27-05-2015,20,0.917
27-05-2015,21,1
27-05-2015,22,0.92
27-05-2015,23,1.032
28-05-2015,0,0.552
28-05-2015,1,0.529
28-05-2015,2,0.535
28-05-2015,3,0.67
28-05-2015,4,0.538
28-05-2015,5,0.519
28-05-2015,6,0.622
28-05-2015,7,1.043
28-05-2015,8,0.927
28-05-2015,9,0.512
28-05-2015,10,0.581
28-05-2015,11,0.614
28-05-2015,12,0.623
28-05-2015,13,0.544
28-05-2015,14,0.523
28-05-2015,15,0.619
28-05-2015,16,0.56
28-05-2015,17,0.541
28-05-2015,18,0.608
28-05-2015,19,0.822
28-05-2015,20,0.966
28-05-2015,21,0.826
28-05-2015,22,1.52
28-05-2015,23,1.856
29-05-2015,0,0.54
29-05-2015,2,0.542
29-05-2015,3,0.525
29-05-2015,4,0.529
29-05-2015,5,0.521
29-05-2015,6,0.519
29-05-2015,7,0.591
29-05-2015,8,0.779
29-05-2015,9,0.924
29-05-2015,10,1.82
29-05-2015,11,2.256
29-05-2015,12,1.772
29-05-2015,13,1.77
29-05-2015,14,0.724
29-05-2015,15,0.637
29-05-2015,16,0.722
29-05-2015,17,0.652
29-05-2015,18,1.06
29-05-2015,19,1.244
29-05-2015,20,0.915
29-05-2015,21,0.947
29-05-2015,22,0.806
29-05-2015,23,0.906
30-05-2015,0,0.579
30-05-2015,1,0.554
30-05-2015,2,0.541
30-05-2015,3,0.538
30-05-2015,4,0.536
30-05-2015,5,0.532
30-05-2015,6,0.535
30-05-2015,7,0.972
30-05-2015,8,0.755
30-05-2015,9,0.632
30-05-2015,10,0.775
30-05-2015,11,0.547
30-05-2015,12,0.632
30-05-2015,13,0.691
30-05-2015,14,0.603
30-05-2015,15,0.562
30-05-2015,16,0.627
30-05-2015,17,0.777
30-05-2015,18,1.103
30-05-2015,19,2.573
30-05-2015,20,0.98
30-05-2015,21,1.152
30-05-2015,22,1.336
30-05-2015,23,3.535
31-05-2015,0,0.71
31-05-2015,1,0.696
31-05-2015,2,0.771
31-05-2015,3,0.747
31-05-2015,4,0.675
31-05-2015,5,0.705
31-05-2015,6,0.686
31-05-2015,7,0.685
31-05-2015,8,0.708
31-05-2015,9,1.422
31-05-2015,10,2.286
31-05-2015,11,3.077
31-05-2015,12,4.14
31-05-2015,13,0.954
31-05-2015,14,0.89
31-05-2015,15,0.732
31-05-2015,16,0.969
31-05-2015,17,1.4
31-05-2015,18,0.921
31-05-2015,19,1.483
31-05-2015,20,1.598
31-05-2015,21,1.709
31-05-2015,22,1.321
31-05-2015,23,0.942
01-06-2015,0,0.85
01-06-2015,1,0.693
01-06-2015,2,0.645
01-06-2015,3,0.684
01-06-2015,4,0.664
01-06-2015,5,0.66
01-06-2015,6,0.721
01-06-2015,7,0.714
01-06-2015,8,0.984
01-06-2015,9,0.974
01-06-2015,10,1.2
01-06-2015,11,1.338
01-06-2015,12,1.429
01-06-2015,13,1.049
01-06-2015,14,0.973
01-06-2015,15,0.907
01-06-2015,16,2.41
01-06-2015,17,1.767
01-06-2015,18,2.389
01-06-2015,19,1.474
01-06-2015,20,1.467
01-06-2015,21,1.448
01-06-2015,22,1.624
01-06-2015,23,1.706
02-06-2015,0,0.72
02-06-2015,1,0.689
02-06-2015,2,0.667
02-06-2015,3,0.681
02-06-2015,4,0.663
02-06-2015,5,0.677
02-06-2015,6,0.783
02-06-2015,7,1.424
02-06-2015,8,0.999
02-06-2015,9,0.874
02-06-2015,10,0.75
02-06-2015,11,0.785
02-06-2015,12,0.743
02-06-2015,13,0.714
02-06-2015,14,0.762
02-06-2015,15,0.682
02-06-2015,16,1.254
02-06-2015,17,2.144
02-06-2015,18,2.711
02-06-2015,19,3.165
02-06-2015,20,1.506
02-06-2015,21,1.137
02-06-2015,22,1.19
02-06-2015,23,1.102
03-06-2015,0,0.652
03-06-2015,1,0.718
03-06-2015,2,0.761
03-06-2015,3,0.758
03-06-2015,4,0.665
03-06-2015,5,0.717
03-06-2015,6,0.737
03-06-2015,7,1.53
03-06-2015,8,1.113
03-06-2015,9,0.715
03-06-2015,10,0.811
03-06-2015,11,0.942
03-06-2015,12,0.77
03-06-2015,13,0.748
03-06-2015,14,0.838
03-06-2015,15,0.916
03-06-2015,16,1.419
03-06-2015,17,0.988
03-06-2015,18,1.882
03-06-2015,19,1.905
03-06-2015,20,1.803
03-06-2015,21,1.719
03-06-2015,22,1.194
03-06-2015,23,1.561
04-06-2015,0,0.761
04-06-2015,1,0.724
04-06-2015,2,0.75
04-06-2015,3,0.717
04-06-2015,4,0.734
04-06-2015,5,0.726
04-06-2015,6,0.763
04-06-2015,7,1.38
04-06-2015,8,0.843
04-06-2015,9,0.947
04-06-2015,10,0.784
04-06-2015,11,0.815
04-06-2015,12,1.173
04-06-2015,13,0.821
04-06-2015,14,0.767
04-06-2015,15,0.841
04-06-2015,16,0.927
04-06-2015,17,0.706
04-06-2015,18,1.045
04-06-2015,19,1.099
04-06-2015,20,0.984
04-06-2015,21,1.085
04-06-2015,22,1.165
04-06-2015,23,1.16
05-06-2015,0,0.721
05-06-2015,1,0.692
05-06-2015,2,0.673
05-06-2015,3,0.676
05-06-2015,4,0.68
05-06-2015,5,0.664
05-06-2015,6,0.763
05-06-2015,7,1.378
05-06-2015,8,0.933
05-06-2015,9,0.789
05-06-2015,10,0.744
05-06-2015,11,0.733
05-06-2015,12,0.752
05-06-2015,13,0.743
05-06-2015,14,0.713
05-06-2015,15,0.73
05-06-2015,16,1.043
05-06-2015,17,2.312
05-06-2015,18,2.242
05-06-2015,19,1.05
05-06-2015,20,0.932
05-06-2015,21,1.025
05-06-2015,22,0.76
05-06-2015,23,0.759
06-06-2015,0,0.97
06-06-2015,1,0.73
06-06-2015,2,0.522
06-06-2015,3,0.529
06-06-2015,4,0.524
06-06-2015,5,0.514
06-06-2015,6,0.52
06-06-2015,7,0.661
06-06-2015,8,0.725
06-06-2015,9,0.837
06-06-2015,10,0.893
06-06-2015,11,0.71
06-06-2015,12,0.917
06-06-2015,13,1.121
06-06-2015,14,1.071
06-06-2015,15,0.69
06-06-2015,16,0.713
06-06-2015,17,0.755
06-06-2015,18,0.666
06-06-2015,19,1.796
06-06-2015,20,1.671
06-06-2015,21,1.175
06-06-2015,22,1.039
06-06-2015,23,1.004
07-06-2015,0,1.024
07-06-2015,1,0.766
07-06-2015,2,0.669
07-06-2015,3,0.688
07-06-2015,4,0.647
07-06-2015,5,0.658
07-06-2015,6,0.669
07-06-2015,7,0.751
07-06-2015,8,0.831
07-06-2015,9,1.52
07-06-2015,10,2.449
07-06-2015,11,1.964
07-06-2015,12,2.085
07-06-2015,13,2.392
07-06-2015,14,0.919
07-06-2015,15,0.881
07-06-2015,16,2.185
07-06-2015,17,4.703
07-06-2015,18,3.317
07-06-2015,19,2.194
07-06-2015,20,1.049
07-06-2015,21,0.982
07-06-2015,22,1.153
07-06-2015,23,0.891
08-06-2015,0,0.799
08-06-2015,1,0.729
08-06-2015,2,0.696
08-06-2015,3,0.719
08-06-2015,4,0.695
08-06-2015,5,0.695
08-06-2015,6,0.766
08-06-2015,7,1.302
08-06-2015,8,0.795
08-06-2015,9,0.948
08-06-2015,10,0.826
08-06-2015,11,0.765
08-06-2015,12,0.803
08-06-2015,13,0.77
08-06-2015,14,0.766
08-06-2015,15,0.75
08-06-2015,16,0.726
08-06-2015,17,0.998
08-06-2015,18,2.352
08-06-2015,19,2.569
08-06-2015,20,1.549
08-06-2015,21,0.956
08-06-2015,22,1.068
08-06-2015,23,1.123
09-06-2015,0,0.717
09-06-2015,1,0.711
09-06-2015,2,0.682
09-06-2015,3,0.704
09-06-2015,4,0.685
09-06-2015,5,0.706
09-06-2015,6,0.748
09-06-2015,7,1.492
09-06-2015,8,1.101
09-06-2015,9,0.954
09-06-2015,10,0.758
09-06-2015,11,0.778
09-06-2015,12,0.788
09-06-2015,13,0.73
09-06-2015,14,0.764
09-06-2015,15,0.773
09-06-2015,16,1.338
09-06-2015,17,1.376
09-06-2015,18,2.484
09-06-2015,19,1.5
09-06-2015,20,1.142
09-06-2015,21,1.085
09-06-2015,22,1.322
09-06-2015,23,1.268
10-06-2015,0,0.82
10-06-2015,1,0.788
10-06-2015,2,0.8
10-06-2015,3,0.802
10-06-2015,4,0.806
10-06-2015,5,0.779
10-06-2015,6,0.852
10-06-2015,7,1.422
10-06-2015,8,1.075
10-06-2015,9,0.833
10-06-2015,10,0.862
10-06-2015,11,0.86
10-06-2015,12,0.964
10-06-2015,13,0.759
10-06-2015,14,1.033
10-06-2015,15,2.11
10-06-2015,16,1.132
10-06-2015,17,1.209
10-06-2015,18,1.158
10-06-2015,19,1.989
10-06-2015,20,1.95
10-06-2015,21,1.08
10-06-2015,22,1.146
10-06-2015,23,1.271
11-06-2015,0,0.755
11-06-2015,1,0.767
11-06-2015,2,0.857
11-06-2015,3,0.765
11-06-2015,4,0.74
11-06-2015,5,0.754
11-06-2015,6,0.833
11-06-2015,7,1.407
11-06-2015,8,1.039
11-06-2015,9,0.825
11-06-2015,10,0.847
11-06-2015,11,0.798
11-06-2015,12,0.794
11-06-2015,13,0.8
11-06-2015,14,0.771
11-06-2015,15,0.836
11-06-2015,16,1.09
11-06-2015,17,1.091
11-06-2015,18,0.902
11-06-2015,19,0.974
11-06-2015,20,0.968
11-06-2015,21,0.846
11-06-2015,22,1.196
11-06-2015,23,1.418
12-06-2015,0,0.818
12-06-2015,2,0.78
12-06-2015,3,0.775
12-06-2015,4,0.754
12-06-2015,5,0.735
12-06-2015,6,0.837
12-06-2015,7,1.397
12-06-2015,8,0.947
12-06-2015,9,0.823
12-06-2015,10,0.78
12-06-2015,11,0.797
12-06-2015,12,0.811
12-06-2015,13,0.72
12-06-2015,14,0.743
12-06-2015,15,0.765
12-06-2015,16,0.867
12-06-2015,17,1.744
12-06-2015,18,2.628
12-06-2015,19,1.634
12-06-2015,20,1.516
12-06-2015,21,1.065
12-06-2015,22,1.268
12-06-2015,23,1.459
13-06-2015,0,0.72
13-06-2015,1,0.708
13-06-2015,2,0.718
13-06-2015,3,0.72
13-06-2015,4,0.7
13-06-2015,5,0.705
13-06-2015,6,0.706
13-06-2015,7,0.703
13-06-2015,8,0.707
13-06-2015,9,1.178
13-06-2015,10,2.201
13-06-2015,11,2.321
13-06-2015,12,1.556
13-06-2015,13,1.464
13-06-2015,14,1.266
13-06-2015,15,1.207
13-06-2015,16,1.12
13-06-2015,17,0.896
